"Date","Price","Open","High","Low","Vol.","Change %"
"11/18/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/17/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/16/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/13/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/12/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/10/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/09/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/06/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/05/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/04/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/03/2020","0.09","0.09","0.09","0.09","","0.00%"
"11/02/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/30/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/29/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/28/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/27/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/26/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/23/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/22/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/21/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/20/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/19/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/16/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/15/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/14/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/13/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/09/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/08/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/07/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/06/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/05/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/02/2020","0.09","0.09","0.09","0.09","","0.00%"
"10/01/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/30/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/29/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/28/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/25/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/24/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/23/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/22/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/21/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/18/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/17/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/16/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/15/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/14/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/11/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/10/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/09/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/08/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/04/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/03/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/02/2020","0.09","0.09","0.09","0.09","","0.00%"
"09/01/2020","0.09","0.09","0.09","0.09","","0.00%"
"08/31/2020","0.09","0.09","0.09","0.09","","0.00%"
"08/28/2020","0.09","0.09","0.09","0.09","","12.50%"
"08/27/2020","0.08","0.08","0.08","0.08","","-11.11%"
"08/26/2020","0.09","0.09","0.09","0.09","","0.00%"
"08/25/2020","0.09","0.09","0.09","0.09","","0.00%"
"08/24/2020","0.09","0.09","0.09","0.09","","0.00%"
"08/21/2020","0.09","0.09","0.09","0.09","","0.00%"
"08/20/2020","0.09","0.09","0.09","0.09","","0.00%"
"08/19/2020","0.09","0.09","0.09","0.09","","0.00%"
"08/18/2020","0.09","0.09","0.09","0.09","","-10.00%"
"08/17/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/14/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/13/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/12/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/11/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/10/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/07/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/06/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/05/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/04/2020","0.10","0.10","0.10","0.10","","0.00%"
"08/03/2020","0.10","0.10","0.10","0.10","","0.00%"
"07/31/2020","0.10","0.10","0.10","0.10","","0.00%"
"07/30/2020","0.10","0.10","0.10","0.10","","0.00%"
"07/29/2020","0.10","0.10","0.10","0.10","","0.00%"
"07/28/2020","0.10","0.10","0.10","0.10","","0.00%"
"07/27/2020","0.10","0.10","0.10","0.10","","11.11%"
"07/24/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/23/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/22/2020","0.09","0.09","0.09","0.09","","-10.00%"
"07/21/2020","0.10","0.10","0.10","0.10","","0.00%"
"07/20/2020","0.10","0.10","0.10","0.10","","11.11%"
"07/17/2020","0.09","0.09","0.09","0.09","","-10.00%"
"07/16/2020","0.10","0.10","0.10","0.10","","0.00%"
"07/15/2020","0.10","0.10","0.10","0.10","","11.11%"
"07/14/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/13/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/10/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/09/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/08/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/07/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/06/2020","0.09","0.09","0.09","0.09","","0.00%"
"07/02/2020","0.09","0.09","0.09","0.09","","12.50%"
"07/01/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/30/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/29/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/26/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/25/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/24/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/23/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/22/2020","0.08","0.08","0.08","0.08","","-11.11%"
"06/19/2020","0.09","0.09","0.09","0.09","","0.00%"
"06/18/2020","0.09","0.09","0.09","0.09","","0.00%"
"06/17/2020","0.09","0.09","0.09","0.09","","0.00%"
"06/16/2020","0.09","0.09","0.09","0.09","","0.00%"
"06/15/2020","0.09","0.09","0.09","0.09","","12.50%"
"06/12/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/11/2020","0.08","0.08","0.08","0.08","","0.00%"
"06/10/2020","0.08","0.08","0.08","0.08","","14.29%"
"06/09/2020","0.07","0.07","0.07","0.07","","0.00%"
"06/08/2020","0.07","0.07","0.07","0.07","","0.00%"
"06/05/2020","0.07","0.07","0.07","0.07","","16.67%"
"06/04/2020","0.06","0.06","0.06","0.06","","0.00%"
"06/03/2020","0.06","0.06","0.06","0.06","","0.00%"
"06/02/2020","0.06","0.06","0.06","0.06","","20.00%"
"06/01/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/29/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/28/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/27/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/26/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/22/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/21/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/20/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/19/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/18/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/15/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/14/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/13/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/12/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/11/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/08/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/07/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/06/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/05/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/04/2020","0.05","0.05","0.05","0.05","","0.00%"
"05/01/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/30/2020","0.05","0.05","0.05","0.05","","25.00%"
"04/29/2020","0.04","0.04","0.04","0.04","","0.00%"
"04/28/2020","0.04","0.04","0.04","0.04","","0.00%"
"04/27/2020","0.04","0.04","0.04","0.04","","-20.00%"
"04/24/2020","0.05","0.05","0.05","0.05","","25.00%"
"04/23/2020","0.04","0.04","0.04","0.04","","-20.00%"
"04/22/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/21/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/20/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/17/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/16/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/15/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/14/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/13/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/10/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/09/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/08/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/07/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/06/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/03/2020","0.05","0.05","0.05","0.05","","0.00%"
"04/02/2020","0.05","0.05","0.05","0.05","","-16.67%"
"04/01/2020","0.06","0.06","0.06","0.06","","-25.00%"
"03/31/2020","0.08","0.08","0.08","0.08","","-11.11%"
"03/30/2020","0.09","0.09","0.09","0.09","","-10.00%"
"03/27/2020","0.10","0.10","0.10","0.10","","0.00%"
"03/26/2020","0.10","0.10","0.10","0.10","","0.00%"
"03/25/2020","0.10","0.10","0.10","0.10","","-16.67%"
"03/24/2020","0.12","0.12","0.12","0.12","","-20.00%"
"03/23/2020","0.15","0.15","0.15","0.15","","0.00%"
"03/20/2020","0.15","0.15","0.15","0.15","","-25.00%"
"03/19/2020","0.20","0.20","0.20","0.20","","-20.00%"
"03/18/2020","0.25","0.25","0.25","0.25","","0.00%"
"03/17/2020","0.25","0.25","0.25","0.25","","0.00%"
"03/16/2020","0.25","0.25","0.25","0.25","","-77.27%"
"03/13/2020","1.10","1.10","1.10","1.10","","0.00%"
"03/12/2020","1.10","1.10","1.10","1.10","","0.92%"
"03/11/2020","1.09","1.09","1.09","1.09","","0.00%"
"03/10/2020","1.09","1.09","1.09","1.09","","0.00%"
"03/09/2020","1.09","1.09","1.09","1.09","","0.00%"
"03/06/2020","1.09","1.09","1.09","1.09","","0.00%"
"03/05/2020","1.09","1.09","1.09","1.09","","0.00%"
"03/04/2020","1.09","1.09","1.09","1.09","","-31.45%"
"03/03/2020","1.59","1.59","1.59","1.59","","0.00%"
"03/02/2020","1.59","1.59","1.59","1.59","","0.63%"
"02/28/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/27/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/26/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/25/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/24/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/21/2020","1.58","1.58","1.58","1.58","","-0.63%"
"02/20/2020","1.59","1.59","1.59","1.59","","0.00%"
"02/19/2020","1.59","1.59","1.59","1.59","","0.00%"
"02/18/2020","1.59","1.59","1.59","1.59","","0.63%"
"02/14/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/13/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/12/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/11/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/10/2020","1.58","1.58","1.58","1.58","","0.00%"
"02/07/2020","1.58","1.58","1.58","1.58","","-0.63%"
"02/06/2020","1.59","1.59","1.59","1.59","","0.00%"
"02/05/2020","1.59","1.59","1.59","1.59","","0.00%"
"02/04/2020","1.59","1.59","1.59","1.59","","0.00%"
"02/03/2020","1.59","1.59","1.59","1.59","","0.00%"
"01/31/2020","1.59","1.59","1.59","1.59","","-0.62%"
"01/30/2020","1.60","1.60","1.60","1.60","","3.23%"
"01/29/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/28/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/27/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/24/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/23/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/22/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/21/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/17/2020","1.55","1.55","1.55","1.55","","0.65%"
"01/16/2020","1.54","1.54","1.54","1.54","","0.00%"
"01/15/2020","1.54","1.54","1.54","1.54","","0.00%"
"01/14/2020","1.54","1.54","1.54","1.54","","0.00%"
"01/13/2020","1.54","1.54","1.54","1.54","","0.00%"
"01/10/2020","1.54","1.54","1.54","1.54","","-0.65%"
"01/09/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/08/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/07/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/06/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/03/2020","1.55","1.55","1.55","1.55","","0.00%"
"01/02/2020","1.55","1.55","1.55","1.55","","0.00%"
"12/31/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/30/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/27/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/26/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/24/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/23/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/20/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/19/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/18/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/17/2019","1.55","1.55","1.55","1.55","","-0.64%"
"12/16/2019","1.56","1.56","1.56","1.56","","0.65%"
"12/13/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/12/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/11/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/10/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/09/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/06/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/05/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/04/2019","1.55","1.55","1.55","1.55","","0.00%"
"12/03/2019","1.55","1.55","1.55","1.55","","-0.64%"
"12/02/2019","1.56","1.56","1.56","1.56","","0.00%"
"11/29/2019","1.56","1.56","1.56","1.56","","0.65%"
"11/27/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/26/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/25/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/22/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/21/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/20/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/19/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/18/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/15/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/14/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/13/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/12/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/08/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/07/2019","1.55","1.55","1.55","1.55","","0.00%"
"11/06/2019","1.55","1.55","1.55","1.55","","-0.64%"
"11/05/2019","1.56","1.56","1.56","1.56","","0.00%"
"11/04/2019","1.56","1.56","1.56","1.56","","-0.64%"
"11/01/2019","1.57","1.57","1.57","1.57","","-0.63%"
"10/31/2019","1.58","1.58","1.58","1.58","","-13.19%"
"10/30/2019","1.82","1.82","1.82","1.82","","0.00%"
"10/29/2019","1.82","1.82","1.82","1.82","","-0.55%"
"10/28/2019","1.83","1.83","1.83","1.83","","0.00%"
"10/25/2019","1.83","1.83","1.83","1.83","","-1.08%"
"10/24/2019","1.85","1.85","1.85","1.85","","0.00%"
"10/23/2019","1.85","1.85","1.85","1.85","","0.00%"
"10/22/2019","1.85","1.85","1.85","1.85","","0.00%"
"10/21/2019","1.85","1.85","1.85","1.85","","0.00%"
"10/18/2019","1.85","1.85","1.85","1.85","","0.00%"
"10/17/2019","1.85","1.85","1.85","1.85","","-2.63%"
"10/16/2019","1.90","1.90","1.90","1.90","","0.00%"
"10/15/2019","1.90","1.90","1.90","1.90","","4.40%"
"10/14/2019","1.82","1.82","1.82","1.82","","0.00%"
"10/11/2019","1.82","1.82","1.82","1.82","","0.00%"
"10/10/2019","1.82","1.82","1.82","1.82","","0.00%"
"10/09/2019","1.82","1.82","1.82","1.82","","0.00%"
"10/08/2019","1.82","1.82","1.82","1.82","","0.00%"
"10/07/2019","1.82","1.82","1.82","1.82","","0.00%"
"10/04/2019","1.82","1.82","1.82","1.82","","-0.55%"
"10/03/2019","1.83","1.83","1.83","1.83","","-1.08%"
"10/02/2019","1.85","1.85","1.85","1.85","","-1.60%"
"10/01/2019","1.88","1.88","1.88","1.88","","-1.05%"
"09/30/2019","1.90","1.90","1.90","1.90","","3.83%"
"09/27/2019","1.83","1.83","1.83","1.83","","-1.08%"
"09/26/2019","1.85","1.85","1.85","1.85","","-2.63%"
"09/25/2019","1.90","1.90","1.90","1.90","","0.00%"
"09/24/2019","1.90","1.90","1.90","1.90","","0.00%"
"09/23/2019","1.90","1.90","1.90","1.90","","0.00%"
"09/20/2019","1.90","1.90","1.90","1.90","","0.00%"
"09/19/2019","1.90","1.90","1.90","1.90","","-15.56%"
"09/18/2019","2.25","2.25","2.25","2.25","","-2.17%"
"09/17/2019","2.30","2.30","2.30","2.30","","2.22%"
"09/16/2019","2.25","2.25","2.25","2.25","","5.14%"
"09/13/2019","2.14","2.14","2.14","2.14","","0.47%"
"09/12/2019","2.13","2.13","2.13","2.13","","0.00%"
"09/11/2019","2.13","2.13","2.13","2.13","","0.00%"
"09/10/2019","2.13","2.13","2.13","2.13","","0.00%"
"09/09/2019","2.13","2.13","2.13","2.13","","0.47%"
"09/06/2019","2.12","2.12","2.12","2.12","","-0.47%"
"09/05/2019","2.13","2.13","2.13","2.13","","0.00%"
"09/04/2019","2.13","2.13","2.13","2.13","","0.00%"
"09/03/2019","2.13","2.13","2.13","2.13","","0.00%"
"08/30/2019","2.13","2.13","2.13","2.13","","0.47%"
"08/29/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/28/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/27/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/26/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/23/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/22/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/21/2019","2.12","2.12","2.12","2.12","","-0.47%"
"08/20/2019","2.13","2.13","2.13","2.13","","0.00%"
"08/19/2019","2.13","2.13","2.13","2.13","","0.00%"
"08/16/2019","2.13","2.13","2.13","2.13","","0.00%"
"08/15/2019","2.13","2.13","2.13","2.13","","0.47%"
"08/14/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/13/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/12/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/09/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/08/2019","2.12","2.12","2.12","2.12","","0.00%"
"08/07/2019","2.12","2.12","2.12","2.12","","-0.47%"
"08/06/2019","2.13","2.13","2.13","2.13","","0.00%"
"08/05/2019","2.13","2.13","2.13","2.13","","-0.47%"
"08/02/2019","2.14","2.14","2.14","2.14","","0.00%"
"08/01/2019","2.14","2.14","2.14","2.14","","-10.83%"
"07/31/2019","2.40","2.40","2.40","2.40","","0.42%"
"07/30/2019","2.39","2.39","2.39","2.39","","-0.42%"
"07/29/2019","2.40","2.40","2.40","2.40","","0.00%"
"07/26/2019","2.40","2.40","2.40","2.40","","0.00%"
"07/25/2019","2.40","2.40","2.40","2.40","","0.00%"
"07/24/2019","2.40","2.40","2.40","2.40","","0.00%"
"07/23/2019","2.40","2.40","2.40","2.40","","0.00%"
"07/22/2019","2.40","2.40","2.40","2.40","","-0.41%"
"07/19/2019","2.41","2.41","2.41","2.41","","0.00%"
"07/18/2019","2.41","2.41","2.41","2.41","","0.00%"
"07/17/2019","2.41","2.41","2.41","2.41","","0.00%"
"07/16/2019","2.41","2.41","2.41","2.41","","0.42%"
"07/15/2019","2.40","2.40","2.40","2.40","","0.84%"
"07/12/2019","2.38","2.38","2.38","2.38","","-0.83%"
"07/11/2019","2.40","2.40","2.40","2.40","","-0.41%"
"07/10/2019","2.41","2.41","2.41","2.41","","0.00%"
"07/09/2019","2.41","2.41","2.41","2.41","","0.00%"
"07/08/2019","2.41","2.41","2.41","2.41","","-0.41%"
"07/05/2019","2.42","2.42","2.42","2.42","","0.41%"
"07/03/2019","2.41","2.41","2.41","2.41","","0.42%"
"07/02/2019","2.40","2.40","2.40","2.40","","0.42%"
"07/01/2019","2.39","2.39","2.39","2.39","","-0.42%"
"06/28/2019","2.40","2.40","2.40","2.40","","0.84%"
"06/27/2019","2.38","2.38","2.38","2.38","","0.00%"
"06/26/2019","2.38","2.38","2.38","2.38","","0.00%"
"06/25/2019","2.38","2.38","2.38","2.38","","0.00%"
"06/24/2019","2.38","2.38","2.38","2.38","","0.00%"
"06/21/2019","2.38","2.38","2.38","2.38","","0.42%"
"06/20/2019","2.37","2.37","2.37","2.37","","0.00%"
"06/19/2019","2.37","2.37","2.37","2.37","","0.00%"
"06/18/2019","2.37","2.37","2.37","2.37","","-0.42%"
"06/17/2019","2.38","2.38","2.38","2.38","","0.85%"
"06/14/2019","2.36","2.36","2.36","2.36","","-0.42%"
"06/13/2019","2.37","2.37","2.37","2.37","","0.00%"
"06/12/2019","2.37","2.37","2.37","2.37","","0.00%"
"06/11/2019","2.37","2.37","2.37","2.37","","0.00%"
"06/10/2019","2.37","2.37","2.37","2.37","","0.00%"
"06/07/2019","2.37","2.37","2.37","2.37","","0.00%"
"06/06/2019","2.37","2.37","2.37","2.37","","-0.42%"
"06/05/2019","2.38","2.38","2.38","2.38","","0.00%"
"06/04/2019","2.38","2.38","2.38","2.38","","0.00%"
"06/03/2019","2.38","2.38","2.38","2.38","","-0.83%"
"05/31/2019","2.40","2.40","2.40","2.40","","0.42%"
"05/30/2019","2.39","2.39","2.39","2.39","","0.00%"
"05/29/2019","2.39","2.39","2.39","2.39","","0.00%"
"05/28/2019","2.39","2.39","2.39","2.39","","0.42%"
"05/24/2019","2.38","2.38","2.38","2.38","","0.00%"
"05/23/2019","2.38","2.38","2.38","2.38","","0.00%"
"05/22/2019","2.38","2.38","2.38","2.38","","-0.42%"
"05/21/2019","2.39","2.39","2.39","2.39","","0.00%"
"05/20/2019","2.39","2.39","2.39","2.39","","0.00%"
"05/17/2019","2.39","2.39","2.39","2.39","","0.00%"
"05/16/2019","2.39","2.39","2.39","2.39","","-0.42%"
"05/15/2019","2.40","2.40","2.40","2.40","","0.84%"
"05/14/2019","2.38","2.38","2.38","2.38","","0.00%"
"05/13/2019","2.38","2.38","2.38","2.38","","0.00%"
"05/10/2019","2.38","2.38","2.38","2.38","","0.00%"
"05/09/2019","2.38","2.38","2.38","2.38","","-0.42%"
"05/08/2019","2.39","2.39","2.39","2.39","","-0.42%"
"05/07/2019","2.40","2.40","2.40","2.40","","0.00%"
"05/06/2019","2.40","2.40","2.40","2.40","","0.00%"
"05/03/2019","2.40","2.40","2.40","2.40","","-0.41%"
"05/02/2019","2.41","2.41","2.41","2.41","","-1.63%"
"05/01/2019","2.45","2.45","2.45","2.45","","0.00%"
"04/30/2019","2.45","2.45","2.45","2.45","","0.00%"
"04/29/2019","2.45","2.45","2.45","2.45","","0.41%"
"04/26/2019","2.44","2.44","2.44","2.44","","0.00%"
"04/25/2019","2.44","2.44","2.44","2.44","","0.00%"
"04/24/2019","2.44","2.44","2.44","2.44","","0.00%"
"04/23/2019","2.44","2.44","2.44","2.44","","0.00%"
"04/22/2019","2.44","2.44","2.44","2.44","","0.00%"
"04/19/2019","2.44","2.44","2.44","2.44","","0.41%"
"04/18/2019","2.43","2.43","2.43","2.43","","0.41%"
"04/17/2019","2.42","2.42","2.42","2.42","","0.41%"
"04/16/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/15/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/12/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/11/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/10/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/09/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/08/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/05/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/04/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/03/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/02/2019","2.41","2.41","2.41","2.41","","0.00%"
"04/01/2019","2.41","2.41","2.41","2.41","","-0.82%"
"03/29/2019","2.43","2.43","2.43","2.43","","0.83%"
"03/28/2019","2.41","2.41","2.41","2.41","","0.00%"
"03/27/2019","2.41","2.41","2.41","2.41","","0.42%"
"03/26/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/25/2019","2.40","2.40","2.40","2.40","","-0.41%"
"03/22/2019","2.41","2.41","2.41","2.41","","0.00%"
"03/21/2019","2.41","2.41","2.41","2.41","","0.00%"
"03/20/2019","2.41","2.41","2.41","2.41","","0.42%"
"03/19/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/18/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/15/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/14/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/13/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/12/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/11/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/08/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/07/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/06/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/05/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/04/2019","2.40","2.40","2.40","2.40","","0.00%"
"03/01/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/28/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/27/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/26/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/25/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/22/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/21/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/20/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/19/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/15/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/14/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/13/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/12/2019","2.40","2.40","2.40","2.40","","0.00%"
"02/11/2019","2.40","2.40","2.40","2.40","","0.00%"
